681,Justise Winslow,Lac,F-G,25.97,37,13,27,17.8,18.5,41,0.61,112,0.518,29,0.172,0.465,0.49,4.2,3.6,14.3,1.4,15.6,0.57,0.49,0.97,8.5,98.2,99.5
682,Justise Winslow,Por,F-G,25.97,7,30,62.6,18.4,9,16,0.625,50,0.52,24,0.333,0.514,0.531,12.3,6.6,11.9,3.1,16.4,1.43,0.71,1.14,8.4,112.8,108.8
683,Cassius Winston,Was,G,24.04,5,5.4,11.3,12.9,12.7,2,1,1,1,5,0.4,0.667,0.727,2,0,0,1,25.5,0,0,0.2,0,143.6,94.5
684,Robert Woodard II,Sac,F,22.48,12,3.5,7.3,18.1,5.6,2,1,12,0.083,4,0.25,0.156,0.207,0.6,0.9,14.1,0.3,8.9,0.08,0.08,0.08,6.2,,
685,Christian Wood,Hou,F,26.46,61,31.1,64.8,23.3,10.6,298,0.611,505,0.558,296,0.378,0.562,0.58,17.7,10.2,18,2.3,12.1,0.75,0.97,1.8,9.6,112.8,108.2
686,McKinley Wright IV,Min,G,23.38,3,2.9,6,19.4,25,0,0,1,1,2,0.5,0.833,0.833,1.7,0,0,0.3,18.7,0,0,0.33,0,,
687,Delon Wright,Atl,G,29.88,62,17.8,37.1,10.8,13.9,49,0.837,126,0.508,87,0.356,0.519,0.558,4.2,2.8,8.8,2.3,16.9,1.02,0.21,0.61,6.7,122.2,112.4
688,Moses Wright,Lac,F,23.22,1,1.5,3.1,0,,0,0,0,0,0,0,,,0,0,0,1,80.8,0,0,0,0,,
689,Thaddeus Young,San,F,33.73,26,14.2,29.7,19.1,17.9,22,0.455,123,0.602,5,0,0.578,0.574,6.1,3.6,13.2,2.3,22.7,0.88,0.27,1.15,10.4,113.5,103.2
690,Thaddeus Young,Tor,F,33.73,11,18.7,38.9,17.4,13.1,13,0.385,53,0.453,14,0.5,0.515,0.509,6.7,4.2,12.1,1.5,11.4,1,0.27,1,7.4,106.5,102.9
691,Trae Young,Atl,G,23.48,62,34.8,72.4,34.8,14.5,446,0.897,784,0.503,479,0.384,0.53,0.596,28.1,3.8,6,9.4,45.8,0.95,0.11,3.98,11.5,117.9,114.3
692,Omer Yurtseven,Mia,C,23.74,49,12.8,26.6,20.2,13.3,57,0.632,215,0.558,7,0.143,0.547,0.565,5.7,5.4,23.8,0.9,11.8,0.31,0.39,0.78,9.5,114.6,93
693,Cody Zeller,Por,F-C,29.44,27,13.1,27.4,16,14.6,49,0.776,86,0.593,4,0,0.567,0.627,5.2,4.6,19.2,0.8,9.4,0.3,0.22,0.7,8.2,128.8,100
694,Ivica Zubac,Lac,C,24.99,64,24.5,51.1,16.4,17,200,0.725,400,0.633,0,0,0.633,0.667,10.2,8.4,17.8,1.5,9,0.52,1.03,1.56,8.2,126.3,99.3
695,Tyrone Wallace,Nor,G,27.76,1,19.6,40.8,16.1,0,3,0,4,0.5,2,0.5,0.583,0.478,7,2,5.6,0,0,0,0,0,0,91.1,113.5
